fnlwgt,age,educational-num,capital-gain,capital-loss,hours-per-week
167832,30,9,0,0,40
155657,42,9,0,0,25
124111,25,13,0,0,40
172828,41,5,0,0,55
143372,55,9,0,0,40
154087,32,9,0,0,40
125932,52,4,0,0,40
127277,57,16,0,0,40
154033,47,10,0,1876,40
124680,28,9,0,0,70
132805,27,6,0,1980,40
140854,38,13,0,0,50
176239,47,10,0,0,40
145212,63,9,0,0,40
142756,42,10,0,0,35
156300,28,14,0,0,45
148844,59,9,0,0,40
154941,25,13,0,0,40
124111,26,12,0,0,36
157303,59,10,0,0,48
165737,34,14,0,0,43
140849,67,9,0,0,24
142766,23,10,0,0,20
167967,63,14,0,0,46
163331,44,10,0,0,32
167440,38,13,4508,0,40
138975,40,9,0,0,56
132393,43,9,0,0,40
128224,75,3,0,0,25
151382,29,11,0,0,50
118551,34,13,0,0,35
157446,33,7,0,0,65
176904,55,9,0,0,40
176683,27,12,0,0,52
156877,54,9,0,0,40
160786,27,9,0,0,30
176760,29,15,0,0,55
140426,57,16,0,1977,40
148995,48,14,0,0,40
119904,49,13,7688,0,30
151402,27,9,0,1573,70
177945,19,10,0,0,25
144351,47,9,0,625,40
135567,28,13,4101,0,60
137367,32,7,0,0,40
153976,35,9,0,0,60
125776,40,11,0,0,40
165479,64,9,0,0,5
172307,42,9,0,0,48
176729,25,9,0,0,40
172063,26,10,0,0,24
141028,22,9,0,0,30
159770,56,9,0,0,40
126003,42,9,0,0,40
174150,37,14,0,0,40
158437,70,15,0,0,35
149875,25,13,0,0,40
131916,59,9,0,0,40
153132,41,12,0,0,50
155256,62,9,0,0,45
118721,41,8,0,0,40
172538,38,13,15024,0,50
167031,25,10,0,0,25
160456,67,7,0,0,40
123983,21,10,0,0,10
123053,51,14,5013,0,40
150975,50,9,0,0,40
142233,20,9,0,0,35
120902,46,13,3103,0,37
158412,64,9,0,0,40
126161,39,16,0,0,45
166056,45,9,0,0,40
168324,41,10,0,0,40
117605,45,9,0,0,48
138852,50,10,4650,0,22
175856,32,10,0,0,40
174695,68,10,0,0,25
149161,46,10,0,0,60
175127,56,6,0,0,40
147280,61,14,0,0,60
170272,21,10,0,0,25
149210,48,9,0,0,45
123411,62,4,0,0,53
129263,36,9,0,0,40
144761,68,9,0,1668,20
140915,23,10,0,0,25
176552,46,7,0,0,40
121124,47,13,15024,0,50
166320,28,9,0,0,40
147069,17,6,0,0,16
119957,36,13,0,0,35
149396,24,10,0,0,30
128777,29,4,0,0,55
172342,38,10,0,0,40
122127,29,13,8614,0,40
139850,54,14,0,0,45
165519,27,9,0,0,40
143123,38,13,0,0,40
145155,52,9,0,0,40
138692,28,10,0,0,50
138962,45,10,0,0,72
125031,24,9,0,0,40
171176,22,9,0,0,48
154863,28,5,0,0,40
169122,31,10,0,0,50
123011,54,10,0,0,40
117983,33,6,0,0,45
162923,45,9,0,0,60
123964,32,10,4386,0,50
160402,39,10,0,0,38
136985,29,12,0,0,40
141181,68,5,0,0,2
136721,43,8,0,0,40
140399,19,10,0,0,30
143766,24,10,0,0,55
156257,28,10,0,0,60
142528,24,10,0,0,20
157131,18,7,0,0,30
135566,78,9,2329,0,12
137192,67,9,0,0,12
168191,45,13,0,0,35
153475,27,13,0,0,40
175071,55,10,15024,0,40
121253,48,13,0,2472,70
165681,52,10,0,0,40
159589,32,9,0,0,50
150057,38,9,0,0,40
164300,53,13,0,0,38
129784,25,10,0,0,40
160369,43,6,0,0,25
149184,33,15,0,1977,50
159589,30,13,7688,0,50
142326,58,13,0,0,50
172333,58,9,7688,0,40
177828,33,9,0,0,50
170988,59,9,0,0,55
150371,36,9,0,0,40
148581,36,9,0,0,55
177955,27,3,2176,0,40
171419,22,11,0,0,40
153908,51,14,0,0,40
160062,60,9,0,0,25
148443,39,9,0,0,60
165484,48,10,0,0,65
130040,32,9,0,0,40
130905,23,13,0,0,40
133515,20,10,0,0,15
176357,38,9,0,0,50
174327,28,9,0,0,50
143046,43,9,0,0,40
172364,43,9,0,0,48
176227,50,13,0,0,40
139647,35,10,0,0,40
123345,73,9,0,0,65
164427,46,9,0,0,45
163434,40,9,0,0,50
157525,56,10,0,0,48
125905,22,10,0,0,40
178120,66,3,0,0,15
178037,25,9,0,0,40
141663,54,9,0,0,15
125120,48,10,0,0,55
154076,42,9,7688,0,50
145879,52,10,0,0,65
139770,35,11,0,0,20
153869,27,9,0,0,37
151089,44,9,0,0,40
177705,51,13,0,0,50
121124,45,15,0,0,50
150175,22,10,0,0,20
155106,43,11,0,0,40
167777,39,7,0,0,35
121238,49,10,0,0,40
118799,27,9,0,0,40
162312,36,9,0,0,70
138441,36,12,0,0,55
133373,25,13,0,0,80
142897,39,11,0,0,50
161016,38,10,0,0,32
163665,23,10,0,0,15
169583,34,14,0,0,50
127085,19,10,0,0,10
152044,18,6,0,0,3
163665,23,9,0,0,32
160910,35,10,0,0,50
165743,39,10,0,0,45
138852,51,9,7298,0,40
173382,44,12,0,0,40
133969,46,14,0,0,40
149210,49,9,0,0,40
161210,21,9,0,0,50
171133,28,11,0,0,40
128033,38,10,0,0,60
177287,20,9,0,0,38
153926,35,9,0,0,40
125933,38,13,0,0,40
140854,37,13,0,0,50
160654,65,9,0,0,20
122775,18,9,0,0,35
130143,53,9,0,0,48
173806,33,14,0,0,30
173858,31,15,0,0,40
139012,30,11,2463,0,40
158656,46,12,0,0,36
148995,46,9,0,0,40
173780,37,10,0,0,30
119156,24,9,0,0,50
133819,56,9,0,0,40
177895,37,10,5013,0,40
138441,35,9,0,0,35
162623,33,14,0,0,50
152140,24,9,0,0,40
141490,33,9,0,0,45
170979,33,15,0,1887,40
152246,18,10,0,0,16
132053,21,10,0,1721,35
176683,27,9,0,0,40
144116,62,6,0,0,40
124793,50,10,0,0,55
118806,57,2,0,1602,45
119679,42,9,0,1579,42
172111,45,13,0,0,60
119832,60,10,7298,0,40
135056,42,9,0,0,40
135162,19,10,0,0,10
177633,46,9,0,0,50
118712,21,9,0,0,35
151799,17,7,0,0,20
154374,42,13,0,0,40
158813,59,10,0,0,60
177154,39,13,15024,0,50
156800,54,13,0,0,50
130620,26,12,0,0,40
175339,50,9,0,0,40
157747,34,9,0,0,45
169104,41,13,0,0,40
157028,26,14,0,0,55
119522,32,13,0,0,50
126320,42,10,0,0,40
141745,61,9,0,0,40
148113,62,6,0,0,40
119421,39,13,0,0,42
155781,34,9,4064,0,50
170125,19,9,0,0,40
173682,41,11,0,0,43
160981,28,10,0,0,52
118500,30,10,0,0,40
174575,41,9,0,0,40
142725,41,9,0,0,45
148940,20,9,0,0,40
154728,50,10,0,0,40
166809,49,13,0,0,40
117917,40,9,0,0,50
121788,19,10,0,0,30
151365,40,9,0,0,40
170846,49,14,0,0,40
142922,60,9,0,0,50
177304,30,10,0,0,44
141876,25,14,0,0,45
155775,20,9,0,0,30
152657,53,6,0,0,40
156606,50,10,0,0,30
148431,51,9,0,0,40
121602,49,13,0,0,40
157308,29,7,2829,0,14
175304,40,10,0,0,40
160910,37,9,0,0,40
172538,36,14,0,0,40
170376,36,9,0,0,45
141841,33,9,0,0,36
137974,20,10,0,0,30
149218,45,13,0,0,77
132680,17,6,0,1602,10
155574,50,9,0,0,40
163229,49,9,0,0,50
118853,43,10,4386,0,99
177629,17,7,0,0,20
119471,48,11,0,0,56
167347,61,10,0,0,35
142581,47,10,0,0,40
147982,26,7,0,0,40
166153,19,9,0,0,30
160029,17,7,0,0,22
144259,25,9,0,0,50
132626,67,10,0,0,6
174732,19,10,0,0,25
132222,40,9,0,0,40
140571,34,11,0,0,40
167990,32,14,14084,0,40
164518,62,9,0,0,38
170302,21,9,0,0,50
168293,41,14,0,0,45
125000,56,13,0,0,40
165532,18,10,0,0,15
168660,51,7,0,0,40
130021,31,9,0,0,45
144928,43,9,0,0,60
117747,22,10,0,0,40
149637,21,10,0,0,25
151474,56,5,0,0,40
119471,48,16,0,0,40
169186,32,9,0,0,5
158752,56,14,0,0,50
177733,34,5,0,0,35
137815,54,8,4101,0,40
168515,42,11,0,0,40
122672,33,9,0,0,50
132243,21,12,0,0,5
126223,33,9,0,0,40
172281,51,13,0,0,35
140558,56,9,0,0,40
150533,44,10,0,1876,55
129629,27,11,0,0,36
154342,51,14,7688,0,45
158688,33,10,0,0,40
161075,32,9,0,0,40
156464,32,9,0,1902,50
129525,51,9,0,0,40
169124,25,9,0,0,45
132055,66,9,0,1825,40
154422,24,13,0,0,40
140644,47,9,0,0,40
151773,32,10,0,0,45
141580,60,14,0,0,40
152676,42,4,0,0,40
126868,40,9,0,0,40
172855,39,9,0,0,40
129460,28,11,0,0,30
162667,20,7,0,0,40
142169,54,9,0,0,40
119628,33,16,0,0,50
175804,50,13,0,0,40
124692,41,10,0,0,40
171933,68,4,0,0,40
164922,21,10,0,0,40
176689,61,9,0,0,40
121144,22,13,0,0,18
152246,34,9,0,0,52
154405,46,6,0,0,45
172037,61,9,0,0,40
144833,28,10,0,0,40
168906,31,13,0,0,50
147215,32,13,0,0,55
137205,64,11,0,0,48
131309,48,14,0,0,45
129767,23,10,0,1721,40
163265,29,9,0,0,40
128608,35,13,0,0,40
159378,58,9,0,0,45
170070,24,9,0,0,25
135796,57,6,0,0,48
125461,43,13,0,0,40
167049,32,8,0,0,40
161838,51,11,0,0,57
165848,38,13,0,0,44
138816,21,9,0,0,20
129020,32,9,0,0,40
176286,40,9,0,0,40
172232,37,9,0,0,30
142922,61,9,0,0,40
167336,28,10,10520,0,40
150296,27,9,0,0,32
134120,55,6,99999,0,40
175441,38,9,0,0,40
140300,61,9,0,0,44
175622,49,14,0,0,40
156933,22,9,0,0,25
143482,49,10,0,0,65
131982,50,9,0,0,60
134566,29,14,0,0,20
163862,28,13,5178,0,40
118023,24,10,0,0,30
137646,18,7,0,0,15
118261,43,14,0,0,30
158206,20,12,0,0,30
141545,27,9,0,1902,45
124111,25,10,0,0,40
128516,29,12,0,0,40
175537,41,10,0,0,38
174343,39,5,0,0,40
165097,20,9,0,0,40
167651,52,11,0,0,40
129573,35,9,0,0,65
164991,21,9,0,0,38
154891,51,9,0,0,52
157893,21,9,0,0,40
128876,35,10,0,0,40
153414,42,13,0,0,40
126569,37,9,0,0,40
128538,18,7,0,0,25
150548,36,9,0,0,30
133219,53,9,4386,0,30
162347,60,15,0,1902,40
138557,18,7,0,0,40
170456,21,10,0,0,35
161690,30,11,0,0,40
170070,56,9,0,0,40
118520,29,9,0,0,42
155659,45,9,0,0,40
157331,23,13,0,0,40
164190,30,13,0,0,42
165622,72,10,0,0,25
143868,17,5,0,0,40
121424,48,13,0,0,55
176279,39,13,0,0,40
177905,41,13,7688,0,70
177937,44,16,0,0,36
122244,20,9,0,0,28
155472,44,12,1151,0,50
166971,25,9,0,0,52
162494,47,10,0,0,45
129640,49,9,0,0,40
133536,70,9,0,0,28
148738,46,9,0,1740,35
158615,34,10,0,0,40
146651,27,9,0,0,15
157131,18,9,0,0,12
163342,40,9,0,0,70
129775,31,13,0,0,65
141550,38,6,0,0,40
160300,26,9,0,0,40
170939,65,13,6723,0,40
147638,26,13,0,0,40
176335,39,14,7688,0,65
174073,60,9,0,0,40
133833,22,10,0,0,25
119287,28,13,15024,0,28
122999,25,9,0,0,40
122066,49,10,0,0,25
158751,25,11,0,0,55
167482,38,10,0,0,52
126569,36,9,0,0,45
137658,57,9,0,0,5
155106,43,12,0,2444,70
174491,41,9,0,0,40
173266,34,9,0,0,40
131298,28,9,0,0,60
172766,22,10,0,0,40
175796,28,12,0,0,40
171676,36,13,0,1741,40
118947,42,13,0,0,40
144586,54,10,0,0,40
134367,36,9,0,0,30
172822,46,9,0,0,40
169324,46,9,0,0,45
143436,24,10,0,0,24
143604,32,6,0,0,37
154342,52,9,0,0,48
163870,22,9,0,0,40
149281,60,9,0,0,40
138514,51,11,0,0,48
127610,30,13,0,0,35
141727,55,13,3464,0,40
135845,26,10,0,0,37
175029,50,9,0,0,40
119539,49,10,0,0,60
150057,37,9,0,0,52
154949,54,7,0,0,40
121136,69,9,0,0,13
136687,24,9,0,0,40
154117,45,9,0,0,38
128348,69,13,9386,0,50
162643,44,9,0,0,43
154033,48,9,0,0,52
158528,43,9,0,0,40
120131,48,9,0,0,70
127943,54,9,0,0,40
156980,21,9,0,0,60
124420,31,7,0,0,40
142714,57,10,0,0,38
154076,40,12,0,0,60
130557,26,13,0,0,35
157932,59,9,0,0,40
157639,56,10,0,0,50
152129,26,8,0,0,40
170730,43,13,0,1977,50
139703,36,9,0,0,40
160049,17,6,0,0,12
152369,60,11,0,0,60
175017,57,3,0,0,40
143730,50,13,0,0,80
167737,27,10,0,0,48
142717,41,10,0,0,36
149949,46,10,0,0,40
165235,30,13,0,0,40
160662,59,9,2407,0,60
175942,57,10,0,0,25
153312,52,12,0,0,40
173296,55,14,0,0,45
120131,47,13,0,0,40
176716,42,14,0,0,40
122575,26,13,0,0,60
140644,47,10,0,0,40
133582,23,2,0,0,36
172145,17,6,0,0,40
140478,59,14,0,0,40
159623,27,10,0,0,40
159179,35,10,0,0,40
163708,63,5,0,0,20
166153,19,10,0,0,30
134737,30,10,0,0,45
146659,41,13,0,0,70
137250,53,14,0,1669,35
127772,37,13,0,0,50
157886,31,10,0,0,40
134447,51,9,0,0,70
124265,19,9,0,0,50
128814,50,9,0,0,25
170299,41,11,0,0,43
132819,67,10,0,0,41
119665,21,10,0,0,35
150057,38,10,0,0,45
160192,36,9,0,0,40
142494,60,6,0,0,40
122042,30,14,0,0,45
176356,21,10,0,0,10
123302,27,9,0,0,40
165304,44,10,0,1485,40
175232,35,9,0,0,40
129345,23,10,0,0,25
165138,46,11,0,0,40
162160,31,9,0,0,47
176037,29,11,14344,0,40
174163,27,10,0,0,40
120126,27,10,0,0,40
132879,36,2,0,0,40
130369,34,9,1151,0,48
162688,20,11,0,0,40
148903,39,9,4687,0,50
127117,53,9,0,0,40
122206,49,11,0,0,25
121012,44,5,0,0,40
133756,26,9,0,0,40
152889,42,6,0,0,45
158177,43,10,0,0,35
138504,22,10,0,0,30
149204,23,13,0,0,40
137296,25,12,0,0,38
138332,28,16,0,0,40
123677,29,9,0,0,40
175681,39,13,0,0,60
165599,44,9,0,0,48
141876,25,9,0,0,45
137604,45,10,0,0,40
129232,21,10,0,0,40
125905,24,9,0,0,40
121012,42,10,0,0,45
143003,23,14,0,1887,50
153805,27,10,0,0,50
153132,43,14,15024,0,40
166809,46,9,0,0,40
118551,34,13,5178,0,25
171015,55,10,0,0,36
137290,31,13,0,0,55
139161,44,12,0,1741,40
167781,34,9,0,0,50
144592,29,15,0,0,50
177087,47,10,0,0,50
143766,30,9,0,0,30
175935,42,9,0,0,40
163665,20,10,0,0,17
141388,51,9,0,0,55
168515,44,10,0,0,40
163665,60,10,0,0,16
143949,55,14,3103,0,45
170544,18,7,0,0,20
146949,28,9,0,0,40
170458,69,9,0,0,20
139012,39,13,0,0,40
130749,40,10,0,0,40
146551,54,9,0,0,54
147340,27,9,0,0,50
132704,57,14,10520,0,32
154600,61,9,0,0,4
173987,52,6,0,0,40
161478,23,10,0,0,40
164877,46,10,0,0,44
163069,42,10,0,0,40
133503,33,9,7688,0,48
151267,45,13,0,0,40
147430,30,9,0,0,40
164711,29,10,0,0,40
142712,28,13,0,0,50
171968,37,11,0,0,40
119254,56,6,0,0,40
176162,25,13,0,0,40
138441,36,10,0,0,40
146767,52,9,0,0,40
160445,25,9,0,0,40
118497,26,9,0,0,60
136331,34,13,0,0,60
149640,45,15,0,0,30
161387,74,9,0,0,16
155594,53,13,0,0,40
156464,31,13,0,0,40
174752,52,9,0,0,60
132222,40,10,4386,0,50
149218,48,13,0,0,70
158508,51,10,0,0,36
169917,64,4,0,0,4
167106,41,13,3103,0,35
154120,34,9,0,0,55
170562,52,8,0,0,40
141649,40,11,0,0,40
175925,46,10,0,0,40
163108,43,10,0,0,99
137421,36,8,0,0,45
124942,22,10,0,0,45
143368,44,10,0,0,55
171438,43,11,0,0,45
147251,42,10,0,0,36
176157,50,14,0,0,50
176162,25,11,0,0,30
170230,42,13,0,0,55
140673,37,10,0,0,40
129305,35,9,0,0,30
143582,34,10,0,0,35
132879,39,10,0,0,50
166018,19,10,0,0,40
120518,22,9,0,0,40
157332,20,10,0,0,25
141420,36,13,0,0,30
159389,47,12,0,0,40
175339,52,13,0,0,40
174826,63,9,0,0,40
153078,27,15,0,0,40
176063,42,11,15024,0,55
133669,49,10,0,0,40
155664,47,14,99999,0,55
160594,31,12,0,0,3
125000,55,9,0,0,40
166509,36,9,0,0,40
152461,29,13,0,0,42
138634,40,9,0,0,40
157273,18,6,0,0,15
177675,34,10,0,0,65
174242,39,13,15024,0,60
148577,61,9,0,0,55
145441,41,14,0,0,50
128876,36,6,0,0,40
128645,46,10,0,0,40
148995,47,13,0,2415,60
127451,32,10,0,0,38
175732,38,9,0,0,15
154571,26,10,0,0,45
173998,32,10,0,0,60
117585,41,9,0,1485,40
122094,68,9,0,0,15
144067,44,13,0,0,12
124187,32,5,0,0,40
123681,49,14,0,0,43
145638,68,10,0,0,40
130513,25,12,0,0,40
152109,32,9,0,0,48
175586,24,9,0,0,40
161240,43,9,0,0,45
127195,34,10,0,0,40
126614,42,13,0,0,30
117827,25,10,0,0,40
172822,45,9,0,0,52
118399,31,7,0,0,40
170866,40,12,0,0,50
128392,39,9,0,1887,40
130057,31,14,7688,0,60
162228,23,13,0,0,48
139703,50,10,0,0,40
140219,46,14,8614,0,55
161532,42,13,0,0,60
152968,59,10,3325,0,40
156612,53,8,0,0,40
176410,30,11,7298,0,16
124950,29,13,0,0,40
167087,19,9,0,0,40
147638,27,14,0,0,40
155697,21,5,0,0,42
141388,53,7,0,0,40
126060,27,13,0,0,40
170871,45,9,7298,0,60
118993,55,10,0,0,10
153408,61,14,0,0,40
168956,55,10,0,0,40
118536,44,5,0,0,40
123374,54,4,0,0,40
137225,40,14,0,0,40
119359,29,9,0,0,10
134153,56,6,0,0,40
121124,47,9,0,0,40
147655,22,10,0,0,40
165138,46,10,0,0,45
119156,21,9,0,0,40
165881,55,9,0,0,40
136075,23,13,0,0,32
154521,52,9,0,0,44
175070,48,9,0,2258,40
158963,26,14,0,0,40
121441,50,7,0,2444,40
174603,65,3,0,0,10
127491,19,9,0,0,40
155933,46,13,0,1602,8
122272,23,10,0,0,20
143771,37,9,0,0,60
172493,51,10,0,0,12
149943,25,9,4101,0,60
151736,41,6,0,0,40
154120,34,14,0,0,60
157217,44,13,0,0,42
133584,43,10,0,0,40
170230,43,14,0,0,40
128363,19,10,0,0,30
138991,44,10,0,0,50
119655,18,8,0,0,12
153416,29,13,0,0,55
178025,25,14,0,0,40
162551,23,13,0,0,35
164775,22,3,0,0,40
176897,55,10,0,0,40
175262,28,9,0,0,40
177896,50,16,0,0,40
128272,51,5,0,0,45
117849,47,12,0,0,44
127573,36,9,0,0,38
128477,24,14,0,0,40
159908,62,10,0,0,16
176761,27,9,0,0,40
127084,60,9,0,2042,34
171924,54,9,0,0,70
164488,26,13,0,0,10
120617,59,10,0,0,40
160474,47,9,0,0,30
176673,30,9,0,0,40
161691,54,14,0,2559,40
144460,41,10,0,0,40
173851,23,9,0,0,8
117963,34,13,0,0,40
138852,54,9,0,0,40
118657,24,8,0,0,40
156608,18,7,0,0,25
172415,32,9,0,0,40
156805,26,10,0,0,40
121966,34,13,0,0,45
119793,28,9,0,0,40
133355,23,10,0,0,15
139514,46,1,0,0,75
166502,55,14,0,0,45
174043,22,9,0,0,50
137547,53,15,27828,0,40
150171,44,9,0,0,40
170984,62,10,0,0,45
176321,20,10,0,0,20
156033,31,9,0,0,35
173736,22,9,0,0,50
135458,56,9,0,0,40
143533,52,4,0,0,40
168387,33,7,0,0,40
164386,26,9,0,0,48
149620,61,10,0,0,40
161950,47,9,0,0,32
168098,41,13,0,0,50
176185,30,10,0,0,60
117798,17,6,0,0,20
137554,61,4,0,0,40
139057,33,14,0,0,50
128092,62,9,0,0,32
173664,45,13,0,0,45
121521,37,15,15024,0,45
160467,41,14,1506,0,40
155382,27,10,0,0,25
177669,51,10,0,0,60
164190,32,10,0,0,40
134152,60,5,0,0,35
153918,57,9,0,0,40
155093,45,6,0,0,38
142657,40,11,0,0,45
176175,30,11,0,0,24
177398,27,9,0,0,64
147707,58,7,0,0,40
125976,29,9,0,0,35
160216,34,13,0,0,55
139180,38,13,15020,0,45
154374,40,9,0,0,40
151910,58,9,0,0,40
226802,25,7,0,0,40
198693,34,6,0,0,30
227026,29,9,0,0,40
184454,65,9,6418,0,40
212465,36,13,0,0,40
205947,25,13,0,0,40
236427,22,9,0,0,20
186651,56,7,0,0,50
188274,24,13,0,0,50
186272,54,10,3908,0,50
201062,52,7,0,0,18
214399,21,10,0,1721,24
229636,30,9,0,0,40
213734,23,13,0,0,40
223881,44,9,99999,0,50
228724,24,10,0,0,40
198751,34,14,0,0,40
235218,25,13,0,0,40
189762,51,10,0,0,18
202191,33,10,0,0,35
201520,41,9,0,0,40
217439,18,9,0,0,28
179020,18,9,0,0,48
200967,23,7,0,0,24
180019,44,9,0,0,40
179866,43,13,0,0,40
198770,31,13,0,0,60
183791,69,9,0,0,25
182863,36,9,0,0,60
214503,43,9,0,1887,45
216604,28,10,0,0,14
190910,42,9,0,0,45
189759,34,14,0,0,40
198613,34,14,4650,0,40
203079,37,13,0,0,55
199266,22,9,0,0,45
196385,33,13,0,1977,40
209440,26,9,0,0,55
185588,45,13,0,0,40
236861,31,10,0,0,55
213274,38,11,6497,0,40
220915,31,11,0,0,40
236861,34,9,0,0,40
201092,80,9,0,0,30
227968,42,9,0,0,28
230165,19,10,0,0,12
212944,47,9,0,0,70
203717,35,11,0,0,50
193868,28,13,0,0,50
195789,61,9,0,0,40
226388,42,9,0,0,52
204021,58,13,15024,0,50
178452,22,9,0,0,40
214071,63,6,0,0,40
195488,42,6,0,0,40
236267,25,9,0,1590,40
236543,30,5,0,0,32
212894,42,13,0,0,60
182796,52,10,0,0,60
228216,18,9,0,0,20
196234,44,5,0,0,55
197875,56,6,0,0,40
179415,31,3,0,0,40
197997,23,9,0,0,30
207564,34,10,0,0,12
224462,32,9,0,0,84
197399,55,9,0,0,50
190873,26,6,0,0,40
203217,41,4,0,0,40
198813,34,9,0,0,45
187294,40,9,0,0,40
225339,52,9,0,0,35
200808,47,7,0,0,35
220618,49,9,0,0,37
210493,40,7,0,0,40
224234,31,9,0,0,40
185885,26,12,0,0,20
213291,22,12,0,0,25
210982,26,11,114,0,40
185433,32,10,0,0,40
196858,45,9,0,0,60
196947,25,13,0,0,40
233150,41,9,0,0,60
178878,65,9,0,0,48
208503,24,10,0,0,42
223326,19,10,0,1721,35
196900,50,9,0,0,39
193122,28,9,0,0,50
194630,24,13,0,0,35
195843,39,11,0,0,40
203160,27,13,0,0,28
192869,55,10,0,0,36
224541,39,5,4386,0,55
213339,31,9,0,0,40
202652,55,13,0,0,35
209844,60,10,0,0,40
203717,38,13,0,0,60
196816,21,11,0,0,50
191342,37,9,0,0,60
195181,31,14,0,0,35
182274,32,9,0,0,37
201734,44,9,0,0,45
198196,41,14,0,0,45
180599,44,9,0,0,40
184105,44,13,5013,0,40
202084,23,9,0,0,40
188246,31,10,0,0,40
217304,33,13,0,0,40
200318,21,12,0,0,35
203554,43,13,0,1902,50
206827,24,10,0,0,30
201127,54,14,0,0,42
179078,59,9,0,0,40
223892,57,13,0,0,40
191318,58,14,15024,0,40
190678,51,9,0,0,40
191986,19,6,0,0,40
228686,22,10,0,1602,25
196707,46,9,0,0,55
190454,65,7,0,0,29
181652,19,10,0,0,24
198813,25,13,0,1590,40
226089,28,6,0,0,40
190941,17,6,0,0,20
231348,40,9,0,0,40
198478,22,10,0,0,40
191547,41,14,99999,0,55
225927,56,5,2580,0,40
199067,58,13,0,0,65
211517,44,8,0,0,40
179579,35,14,0,1977,48
187618,33,13,0,1741,40
187355,56,10,0,0,40
218555,29,14,0,0,40
236696,24,13,0,0,50
179747,33,9,0,0,40
187322,42,6,0,0,45
205950,32,9,0,0,40
190968,20,4,0,0,20
190911,28,10,0,0,40
186990,41,15,0,0,52
224752,48,9,0,0,40
220690,32,7,0,0,33
201635,26,9,0,0,40
211666,45,16,0,0,40
191957,34,13,0,0,45
198183,32,13,0,0,45
191754,36,9,0,0,40
185870,46,13,0,1902,40
198231,61,9,0,0,40
204034,21,10,0,0,16
191088,28,13,2354,0,60
194515,27,12,0,0,37
191948,20,9,0,0,40
186463,26,10,0,0,40
192445,52,7,0,0,40
233312,56,13,0,0,20
197826,50,14,0,0,40
214247,41,15,0,2415,60
200121,21,9,0,0,40
194630,24,13,0,0,35
207973,35,16,0,0,55
197274,36,9,0,0,40
207668,33,13,0,0,40
221757,25,13,0,0,50
198270,22,9,0,0,38
208630,19,9,0,0,30
186369,31,5,0,0,40
197836,48,10,0,0,40
189565,29,9,0,0,40
224059,24,9,0,0,40
214498,73,4,0,0,12
186361,57,11,0,0,40
226497,54,9,0,0,40
216319,38,16,0,0,40
226883,34,9,0,0,49
204585,40,9,0,0,40
220558,19,7,0,0,35
198841,35,10,0,0,56
191137,38,6,0,0,40
183249,66,13,0,0,20
210438,38,9,0,0,40
189203,23,10,0,0,25
179089,58,13,0,0,40
196158,42,10,8614,0,52
226696,48,9,0,0,40
184271,20,12,594,0,20
218724,58,9,0,0,40
181964,45,10,0,1887,47
192010,28,13,0,0,35
211345,23,10,0,0,40
200565,65,10,0,0,18
195690,53,16,0,1902,50
189838,32,10,0,0,40
220857,21,10,0,0,20
185522,18,9,0,0,33
205949,53,12,0,0,40
201700,63,13,7298,0,40
208402,53,10,4865,0,45
231826,33,7,0,0,40
231822,33,6,0,0,38
185459,58,9,0,0,45
184615,81,4,1264,0,40
185870,48,6,0,0,70
201600,63,10,0,1902,60
180271,29,9,0,0,40
223934,43,10,0,0,40
216178,27,13,0,0,35
219140,24,13,0,0,40
182332,25,10,0,0,50
203178,21,9,0,0,35
224582,46,10,0,0,52
188278,44,12,0,0,45
194995,51,9,0,0,50
222011,44,14,0,0,25
203814,34,9,0,0,35
180475,23,10,0,0,40
204935,22,9,0,0,40
181132,51,14,0,0,39
208613,41,10,0,0,40
225172,35,9,0,0,60
208049,45,12,0,1590,40
207513,29,10,0,0,56
199224,25,10,0,0,30
183683,38,6,0,0,45
226976,27,9,0,0,50
229803,29,9,0,0,49
204796,29,6,0,0,40
186634,23,13,0,0,16
197583,21,10,0,0,40
202466,42,13,0,0,45
226296,30,14,0,0,40
233779,19,9,0,0,25
184806,28,14,0,0,58
200764,65,9,0,0,40
184901,30,13,0,0,40
217290,29,10,0,0,40
184655,36,9,0,0,40
195015,54,9,0,0,40
207443,62,7,0,0,50
190545,42,12,0,0,46
204209,57,4,3103,0,40
180955,63,3,0,0,25
209900,34,6,0,0,40
228649,20,10,0,0,30
190297,35,4,0,0,40
192939,36,9,0,0,60
195821,41,16,0,1902,40
187981,29,10,0,0,40
198613,32,13,0,0,45
210875,44,7,0,0,40
216586,47,7,0,0,40
188789,42,4,0,0,35
191013,48,13,0,0,40
220667,82,4,0,0,40
188800,36,9,0,0,40
190290,20,9,0,0,45
193375,59,14,0,0,10
180299,28,9,0,0,48
221550,43,13,0,0,35
183011,18,10,0,0,15
196963,33,10,0,0,60
218171,19,10,0,0,2
199545,25,9,0,0,35
227282,32,10,0,0,50
214781,43,10,0,0,38
208785,31,7,0,0,30
194924,40,10,0,0,60
211968,23,10,0,0,23
204698,47,14,0,0,40
199266,22,10,0,0,17
188738,42,13,7688,0,40
209101,31,13,0,0,50
197816,67,9,0,0,24
211678,59,14,0,0,15
227253,37,1,0,0,30
211129,24,13,0,0,60
188767,25,12,0,0,45
197372,41,6,0,0,70
199829,69,13,0,1258,40
228847,41,10,0,0,40
196227,29,13,0,0,40
196857,19,7,594,0,15
